,0
ENSG00000122592.7,0.023355949099259796
ENSG00000260182.1,0.023334194248979766
ENSG00000254369.5,0.021823908795926855
ENSG00000132975.7,0.019850083961943238
ENSG00000105997.21,0.019568583066510256
ENSG00000253187.2,0.015285364405001745
ENSG00000078399.14,0.014821482425339427
ENSG00000179954.13,0.013992791169589949
ENSG00000257718.1,0.013783681394399252
ENSG00000257883.1,0.01299827878362132
ENSG00000095917.12,0.010265445974650877
ENSG00000137571.9,0.010262929596593862
ENSG00000170549.3,0.009079839860201453
ENSG00000136040.7,0.009066285489802848
ENSG00000165716.8,0.008880558433877927
ENSG00000177380.12,0.008865563902332943
ENSG00000276141.3,0.0084686805265165
ENSG00000197253.12,0.008303949199609953
ENSG00000087237.9,0.00810616667121565
ENSG00000253293.4,0.008089965794838441
ENSG00000037280.14,0.008054332933646801
ENSG00000188153.11,0.007920680986981291
ENSG00000156968.8,0.007835364532828274
ENSG00000239887.4,0.00778748764570482
ENSG00000160013.7,0.007744593843374332
ENSG00000115705.19,0.007526750106217425
ENSG00000188580.12,0.007507707807255079
ENSG00000145777.13,0.007182404737236933
ENSG00000197496.5,0.0070607478833620285
ENSG00000169184.5,0.006986403506806573
ENSG00000226321.5,0.006877297631671969
ENSG00000170893.3,0.006609909547958213
ENSG00000102595.17,0.006509695979851812
ENSG00000227946.1,0.006318761630260142
ENSG00000132470.12,0.00628857856351695
ENSG00000167664.7,0.00620652577011658
ENSG00000248347.3,0.006199355753345843
ENSG00000106006.6,0.006021499093052018
ENSG00000113140.9,0.005915229926971811
ENSG00000165695.8,0.005629283923630585
ENSG00000170873.17,0.005530396498390996
ENSG00000198570.5,0.005440116885482802
ENSG00000091490.9,0.005349508319770298
ENSG00000108813.10,0.005163203093616687
ENSG00000113389.14,0.005142337500556121
ENSG00000086205.15,0.005095041543822031
ENSG00000170153.9,0.005010731479313769
ENSG00000042286.13,0.004950423410138048
ENSG00000198722.11,0.0049196927657926175
ENSG00000233760.1,0.004907441002753681
ENSG00000123552.16,0.004806132377114794
ENSG00000233820.2,0.004723888857372895
ENSG00000203797.8,0.004722223219591842
ENSG00000159055.3,0.004707052232511478
ENSG00000106012.16,0.004688592048683581
ENSG00000271109.1,0.00461313836935646
ENSG00000129467.12,0.004600752803733666
ENSG00000002586.16,0.004554889089631636
ENSG00000147488.10,0.0044023012270900524
ENSG00000112414.13,0.004361352988973215
ENSG00000164929.15,0.004227837856642451
ENSG00000270182.1,0.004177007991858019
ENSG00000167173.17,0.004116590757860601
ENSG00000115165.8,0.004068995750240346
ENSG00000164879.6,0.004021605823901377
ENSG00000116857.15,0.004011508653290029
ENSG00000204682.5,0.0039276295311481985
ENSG00000166147.12,0.003861506824449569
ENSG00000230453.8,0.0038543502701918497
ENSG00000106772.16,0.0037366446091581704
ENSG00000144339.10,0.0037254476801041048
ENSG00000275325.3,0.0036768572534518823
ENSG00000163106.9,0.0035578388184728292
ENSG00000166908.16,0.0035551932086994712
ENSG00000189068.8,0.003517987785381476
ENSG00000215302.7,0.003348720410755761
ENSG00000172247.3,0.0032336147188522036
ENSG00000133519.11,0.003192256641044369
ENSG00000236939.2,0.0031629048909536705
ENSG00000257556.1,0.0031571851957533604
ENSG00000105996.6,0.002921067809646005
ENSG00000262223.5,0.0028449553748624962
ENSG00000136854.16,0.0028438387395449565
ENSG00000106538.8,0.0028327192915841358
ENSG00000196526.9,0.0028305647840531556
ENSG00000129194.6,0.0028276626776777103
ENSG00000242574.7,0.0028151097888636798
ENSG00000248334.5,0.0027958653383636594
ENSG00000268027.4,0.002740054518986227
ENSG00000130529.14,0.002579726874500545
ENSG00000183230.15,0.00252182360234521
ENSG00000139117.12,0.0024826826626799326
ENSG00000233922.2,0.0024511985198103943
ENSG00000214063.9,0.0024112422606259406
ENSG00000187699.9,0.0023928048806457066
ENSG00000116176.6,0.0023795790404797005
ENSG00000177426.19,0.0023550576612801307
ENSG00000214140.9,0.002332288235811392
ENSG00000099998.16,0.0022781400528653272
ENSG00000111981.4,0.0022622197871267355
ENSG00000121691.4,0.0022438886076953574
ENSG00000250696.4,0.0021792496977034934
ENSG00000198576.3,0.0021669740727988255
ENSG00000005381.7,0.0021533646595809515
ENSG00000170542.5,0.0021402725272159848
ENSG00000019991.14,0.002134961923076509
ENSG00000273472.1,0.002133127393053638
ENSG00000275342.3,0.0021282079942684944
ENSG00000235257.7,0.002117056562354081
ENSG00000211752.3,0.002076564411856903
