,ENSG00000002586.16,ENSG00000005381.7,ENSG00000007516.12,ENSG00000019991.14,ENSG00000037280.14,ENSG00000065054.12,ENSG00000067177.13,ENSG00000078399.14,ENSG00000078596.9,ENSG00000086205.15,ENSG00000087495.15,ENSG00000091490.9,ENSG00000091972.17,ENSG00000095917.12,ENSG00000102595.17,ENSG00000105996.6,ENSG00000105997.21,ENSG00000106004.4,ENSG00000106006.6,ENSG00000106538.8,ENSG00000111885.6,ENSG00000113140.9,ENSG00000113389.14,ENSG00000115935.15,ENSG00000116176.6,ENSG00000116985.9,ENSG00000119280.15,ENSG00000122592.7,ENSG00000129194.6,ENSG00000129467.12,ENSG00000132122.10,ENSG00000132975.7,ENSG00000133138.18,ENSG00000134569.8,ENSG00000136040.7,ENSG00000136854.16,ENSG00000137449.14,ENSG00000137571.9,ENSG00000139117.12,ENSG00000139354.9,ENSG00000143994.12,ENSG00000144668.10,ENSG00000145916.17,ENSG00000147257.12,ENSG00000147488.10,ENSG00000151917.16,ENSG00000152953.11,ENSG00000154864.10,ENSG00000156298.11,ENSG00000156968.8,ENSG00000158747.12,ENSG00000162078.10,ENSG00000163106.9,ENSG00000164929.15,ENSG00000165716.8,ENSG00000166908.16,ENSG00000167419.9,ENSG00000167664.7,ENSG00000168916.14,ENSG00000170893.3,ENSG00000171517.5,ENSG00000172236.15,ENSG00000172889.14,ENSG00000174059.15,ENSG00000177380.12,ENSG00000177398.17,ENSG00000179954.13,ENSG00000181433.8,ENSG00000182168.13,ENSG00000182749.5,ENSG00000183971.5,ENSG00000188626.6,ENSG00000189068.8,ENSG00000196557.9,ENSG00000197253.12,ENSG00000197496.5,ENSG00000197576.12,ENSG00000198185.10,ENSG00000198576.3,ENSG00000198842.8,ENSG00000203797.8,ENSG00000205696.4,ENSG00000206557.5,ENSG00000213759.7,ENSG00000225792.1,ENSG00000226562.3,ENSG00000228401.4,ENSG00000230453.8,ENSG00000230749.4,ENSG00000232046.5,ENSG00000232431.3,ENSG00000236939.2,ENSG00000239887.4,ENSG00000242600.5,ENSG00000243587.6,ENSG00000248334.5,ENSG00000248347.3,ENSG00000250696.4,ENSG00000253187.2,ENSG00000253293.4,ENSG00000253552.6,ENSG00000254006.4,ENSG00000254369.5,ENSG00000257654.1,ENSG00000257718.1,ENSG00000257883.1,ENSG00000258733.4,ENSG00000260182.1,ENSG00000262877.4,ENSG00000263961.5,ENSG00000267453.5,ENSG00000270182.1,ENSG00000271447.4,ENSG00000275325.3,ENSG00000275342.3,ENSG00000276141.3,ENSG00000277867.1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19482816034540174,0.0,0.0,0.01434676434676435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00914866132257437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6185847485847485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028198812681571348,0.0,0.0,0.0,0.019129019129019133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10261775782902548,0.0,0.0,0.0,0.0,0.013146075760895076,0.0
1,0.0,0.0,0.0,0.0,0.009951755561511717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17386713286713285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0285048029945431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7079422205701277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015494505494505498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020659340659340664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029183488780127442,0.0,0.0,0.0,0.0,0.014396753072711179,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09724396243291596,0.0,0.0,0.0,0.0,0.0,0.0,0.029107036374478302,0.0,0.0,0.0,0.0,0.036415296589715096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02358803986710963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6587036911844242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05445661896243288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08082865469966607,0.01965669988925803,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027872533730040495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024164454427881017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014498672656728608,0.0,0.0,0.0,0.7152929572315259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014117128639446279,0.0,0.0,0.0,0.0,0.0,0.0,0.02319787625076577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08156731875882972,0.09928905830478223,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16149310012836968,0.026933038952751533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02768117892366137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5966287523452158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02833702882483369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05369121251021127,0.0551284164089042,0.0,0.0,0.019241192411924117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021646341463414633,0.0,0.0,0.0,0.0,0.0,0.00921973803071368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
